Machine,Utilisation,Day
X5,42.60434441824654,2022-05-06 12:52:32.167445
X4,48.078497210608546,2022-05-06 12:52:32.167445
X6,22.33336174066153,2022-05-06 12:52:32.168543
X8,86.66901344970097,2022-05-06 12:52:32.169545
X9,73.49620469238273,2022-05-06 12:52:32.169545
X7,55.03307013536199,2022-05-06 12:52:32.169545
X10,30.840364471814382,2022-05-06 12:52:32.169545
X1,83.93765913854541,2022-05-07 12:52:32.149203
X2,86.81335741124407,2022-05-07 12:52:32.164830
X3,25.80039546054113,2022-05-07 12:52:32.166332
X5,64.72748210337193,2022-05-07 12:52:32.167445
X4,44.750213078129974,2022-05-07 12:52:32.167445
X6,55.78727139090545,2022-05-07 12:52:32.168543
X10,84.41235380527152,2022-05-07 12:52:32.169545
X7,33.76955066613319,2022-05-07 12:52:32.169545
X9,83.84253965651658,2022-05-07 12:52:32.169545
X8,29.98148639166338,2022-05-07 12:52:32.169545
X1,65.57598718962842,2022-05-08 12:52:32.149203
X2,37.13211195792154,2022-05-08 12:52:32.164830
X3,47.29100618962476,2022-05-08 12:52:32.166332
X5,52.49393324866968,2022-05-08 12:52:32.167445
X4,30.230553109056977,2022-05-08 12:52:32.167445
X6,30.660426629416534,2022-05-08 12:52:32.168543
X9,81.39045223064349,2022-05-08 12:52:32.169545
X7,68.28841676271983,2022-05-08 12:52:32.169545
X10,46.249326148568656,2022-05-08 12:52:32.169545
X8,65.15136691783505,2022-05-08 12:52:32.169545
X1,50.00892080851422,2022-05-09 12:52:32.149203
X2,35.68482911388645,2022-05-09 12:52:32.164830
X3,35.347045466215405,2022-05-09 12:52:32.166332
X5,29.63724751297493,2022-05-09 12:52:32.167445
X4,67.70465260406229,2022-05-09 12:52:32.167445
X6,89.83565229246771,2022-05-09 12:52:32.168543
X7,47.00328897391398,2022-05-09 12:52:32.169545
X8,84.48330281829456,2022-05-09 12:52:32.169545
X10,24.878957723955807,2022-05-09 12:52:32.169545
X9,83.88843766555951,2022-05-09 12:52:32.169545
X1,41.727193017475514,2022-05-10 12:52:32.149203
X2,56.516749653975204,2022-05-10 12:52:32.164830
X3,69.32246688128097,2022-05-10 12:52:32.166332
X5,20.09373437638999,2022-05-10 12:52:32.167445
X4,59.83639441503781,2022-05-10 12:52:32.167445
X6,67.63467039218415,2022-05-10 12:52:32.168543
X8,78.75577823492259,2022-05-10 12:52:32.169545
X7,42.588676679055666,2022-05-10 12:52:32.169545
X9,68.49083276059591,2022-05-10 12:52:32.169545
X10,57.13203089232255,2022-05-10 12:52:32.169545
X1,44.80271423809971,2022-05-11 12:52:32.149203
X2,44.07039498550336,2022-05-11 12:52:32.164830
X3,74.43745004115127,2022-05-11 12:52:32.166332
X5,62.12185908774995,2022-05-11 12:52:32.167445
X4,66.6238827521617,2022-05-11 12:52:32.167445
X6,84.02813855568498,2022-05-11 12:52:32.168543
X10,66.38696666013837,2022-05-11 12:52:32.169545
X7,40.7061490202437,2022-05-11 12:52:32.169545
X8,85.69822366196053,2022-05-11 12:52:32.169545
X9,40.41075124122979,2022-05-11 12:52:32.169545
X1,75.79483800590913,2022-05-12 12:52:32.149203
X2,83.32373855720044,2022-05-12 12:52:32.164830
X3,81.62732491537949,2022-05-12 12:52:32.166332
X5,38.760954616026865,2022-05-12 12:52:32.167445
X4,86.68919814071181,2022-05-12 12:52:32.167445
X6,75.82258809261825,2022-05-12 12:52:32.168543
X7,22.094745310564456,2022-05-12 12:52:32.169545
X8,21.972275424116038,2022-05-12 12:52:32.169545
X10,22.346461993287765,2022-05-12 12:52:32.169545
X9,47.50262801904988,2022-05-12 12:52:32.169545
X1,27.54851384230509,2022-05-13 12:52:32.149203
X2,27.76662119039945,2022-05-13 12:52:32.164830
X3,70.65996115321255,2022-05-13 12:52:32.166332
X5,26.796109344965593,2022-05-13 12:52:32.167445
X4,87.85555429312296,2022-05-13 12:52:32.167445
X6,62.32268454928417,2022-05-13 12:52:32.168543
X8,39.129218746066826,2022-05-13 12:52:32.169545
X9,30.567418014031738,2022-05-13 12:52:32.169545
X7,84.02498743117299,2022-05-13 12:52:32.169545
X10,69.69125406490576,2022-05-13 12:52:32.169545
X1,86.08638200404344,2022-05-14 12:52:32.149203
X2,63.51323241647959,2022-05-14 12:52:32.164830
X3,42.87074574060537,2022-05-14 12:52:32.166332
X4,68.99119609233284,2022-05-14 12:52:32.167445
X5,53.51296943142035,2022-05-14 12:52:32.167445
X6,52.433063693832246,2022-05-14 12:52:32.168543
X10,49.062599925362534,2022-05-14 12:52:32.169545
X9,59.23030380394795,2022-05-14 12:52:32.169545
X7,37.1816295022186,2022-05-14 12:52:32.169545
X8,49.31533213309815,2022-05-14 12:52:32.169545
X1,48.30570286698301,2022-05-15 12:52:32.149203
X2,83.1377898259418,2022-05-15 12:52:32.164830
X3,27.700237418455785,2022-05-15 12:52:32.166332
X4,30.829306576057817,2022-05-15 12:52:32.167445
X5,87.53112204337403,2022-05-15 12:52:32.167445
X6,64.36800946246561,2022-05-15 12:52:32.168543
X8,31.800145026735425,2022-05-15 12:52:32.169545
X10,69.06045567798103,2022-05-15 12:52:32.169545
X9,30.023405038047613,2022-05-15 12:52:32.169545
X7,89.16653244215891,2022-05-15 12:52:32.169545
X1,58.040949265479846,2022-05-16 12:52:32.149203
X2,83.02144650736471,2022-05-16 12:52:32.164830
X3,85.128139949517,2022-05-16 12:52:32.166332
X5,51.8310654486086,2022-05-16 12:52:32.167445
X4,74.3781186115647,2022-05-16 12:52:32.167445
X6,75.44485217501392,2022-05-16 12:52:32.168543
X8,51.714765924365295,2022-05-16 12:52:32.169545
X9,60.45338657712739,2022-05-16 12:52:32.169545
X7,71.30401219837358,2022-05-16 12:52:32.169545
X10,58.13179309607852,2022-05-16 12:52:32.169545
X1,31.22135208710766,2022-05-17 12:52:32.149203
X2,33.53761346452663,2022-05-17 12:52:32.164830
X3,24.958047366187095,2022-05-17 12:52:32.166332
X5,80.3157853201848,2022-05-17 12:52:32.167445
X4,44.999085230003644,2022-05-17 12:52:32.167445
X6,37.80594445531358,2022-05-17 12:52:32.168543
X7,42.61755584589031,2022-05-17 12:52:32.169545
X10,55.98520496094678,2022-05-17 12:52:32.169545
X9,55.95034743167221,2022-05-17 12:52:32.169545
X8,56.60809286588446,2022-05-17 12:52:32.169545
X1,45.68899690239151,2022-05-18 12:52:32.149203
X2,30.413299074706075,2022-05-18 12:52:32.164830
X3,54.84301543760007,2022-05-18 12:52:32.166332
X4,89.12660361123442,2022-05-18 12:52:32.167445
X5,23.152624854741216,2022-05-18 12:52:32.167445
X6,88.28666980729363,2022-05-18 12:52:32.168543
X9,76.2081379658351,2022-05-18 12:52:32.169545
X10,76.42640339216345,2022-05-18 12:52:32.169545
X7,45.73750591811465,2022-05-18 12:52:32.169545
X8,20.27075780045068,2022-05-18 12:52:32.169545
X1,67.83026273849967,2022-05-19 12:52:32.149203
X2,87.33325638571583,2022-05-19 12:52:32.164830
X3,67.03315878412627,2022-05-19 12:52:32.166332
X5,53.6734028387698,2022-05-19 12:52:32.167445
X4,42.464230712759154,2022-05-19 12:52:32.167445
X6,69.29602325305508,2022-05-19 12:52:32.168543
X9,88.99882840545826,2022-05-19 12:52:32.169545
X10,37.55280595521272,2022-05-19 12:52:32.169545
X8,76.92799478317887,2022-05-19 12:52:32.169545
X7,36.96445873192751,2022-05-19 12:52:32.169545
X1,39.627920990628255,2022-05-20 12:52:32.149203
X2,49.99945494866033,2022-05-20 12:52:32.164830
X3,77.8581646508811,2022-05-20 12:52:32.166332
X5,64.24601341991121,2022-05-20 12:52:32.167445
X4,75.47887633184042,2022-05-20 12:52:32.167445
X6,27.352719995190185,2022-05-20 12:52:32.168543
X8,43.85781357494264,2022-05-20 12:52:32.169545
X10,60.67418277680699,2022-05-20 12:52:32.169545
X9,73.27136043132978,2022-05-20 12:52:32.169545
X7,45.26024116013906,2022-05-20 12:52:32.169545
X1,68.83233324459124,2022-05-21 12:52:32.149203
X2,33.70048894680288,2022-05-21 12:52:32.164830
X3,24.014983101469078,2022-05-21 12:52:32.166332
X4,32.46274755871812,2022-05-21 12:52:32.167445
X5,44.95407855450439,2022-05-21 12:52:32.167445
X6,75.27099648620809,2022-05-21 12:52:32.168543
X9,26.325289047867294,2022-05-21 12:52:32.169545
X7,33.335064216583746,2022-05-21 12:52:32.169545
X8,60.11344757090218,2022-05-21 12:52:32.169545
X10,76.83850062114819,2022-05-21 12:52:32.169545
X1,75.01696520704334,2022-05-22 12:52:32.149203
X2,89.0983728060875,2022-05-22 12:52:32.164830
X3,88.76960312377255,2022-05-22 12:52:32.166332
X5,72.8542720813727,2022-05-22 12:52:32.167445
X4,61.361460159841656,2022-05-22 12:52:32.167445
X6,38.18646596782136,2022-05-22 12:52:32.168543
X9,39.82408822696127,2022-05-22 12:52:32.169545
X10,89.72053747943362,2022-05-22 12:52:32.169545
X8,55.844994029600834,2022-05-22 12:52:32.169545
X7,35.710431510593324,2022-05-22 12:52:32.169545
X1,25.327051599715872,2022-05-23 12:52:32.149203
X2,47.26990368729915,2022-05-23 12:52:32.164830
X3,20.356916070607205,2022-05-23 12:52:32.166332
X4,31.639616915555962,2022-05-23 12:52:32.167445
X5,54.9790778897412,2022-05-23 12:52:32.167445
X6,34.58765692084513,2022-05-23 12:52:32.168543
X8,75.86794922167454,2022-05-23 12:52:32.169545
X7,82.51155313309516,2022-05-23 12:52:32.169545
X9,58.37009958278389,2022-05-23 12:52:32.169545
X10,85.56016947774505,2022-05-23 12:52:32.169545
X1,87.98302977248191,2022-05-24 12:52:32.149203
X2,50.98140716151938,2022-05-24 12:52:32.164830
X3,78.68952825392006,2022-05-24 12:52:32.166332
X4,60.494238118773396,2022-05-24 12:52:32.167445
X5,88.36725457952055,2022-05-24 12:52:32.167445
X6,25.205568392675897,2022-05-24 12:52:32.168543
X7,88.46723703240544,2022-05-24 12:52:32.169545
X9,26.00937327697539,2022-05-24 12:52:32.169545
X10,86.95116122657672,2022-05-24 12:52:32.169545
X8,72.34701551106377,2022-05-24 12:52:32.169545
X1,84.17967233323158,2022-05-25 12:52:32.149203
X2,86.24007911466883,2022-05-25 12:52:32.164830
X3,24.738100707626277,2022-05-25 12:52:32.166332
X4,38.87978753056314,2022-05-25 12:52:32.167445
X5,65.01804005031246,2022-05-25 12:52:32.167445
X6,87.04388875125431,2022-05-25 12:52:32.168543
X7,80.70073476072142,2022-05-25 12:52:32.169545
X10,24.242191855529768,2022-05-25 12:52:32.169545
X9,76.18032417946735,2022-05-25 12:52:32.169545
X8,29.14546029644645,2022-05-25 12:52:32.169545
X1,50.94732281404082,2022-05-26 12:52:32.149203
X2,54.80086554989763,2022-05-26 12:52:32.164830
X3,75.70605909838048,2022-05-26 12:52:32.166332
X4,76.5409205799857,2022-05-26 12:52:32.167445
X5,60.7024613870002,2022-05-26 12:52:32.167445
X6,48.25137507479572,2022-05-26 12:52:32.168543
X9,61.1289059249999,2022-05-26 12:52:32.169545
X8,47.2996985095043,2022-05-26 12:52:32.169545
X10,75.44468682001224,2022-05-26 12:52:32.169545
X7,43.34953471255045,2022-05-26 12:52:32.169545
X1,38.12922721618465,2022-05-27 12:52:32.149203
X2,74.5229326068291,2022-05-27 12:52:32.164830
X3,89.35368848517255,2022-05-27 12:52:32.166332
X4,84.85561054912588,2022-05-27 12:52:32.167445
X5,72.67908621633242,2022-05-27 12:52:32.167445
X6,61.127876170314586,2022-05-27 12:52:32.168543
X8,85.85841490067946,2022-05-27 12:52:32.169545
X10,29.944315260781956,2022-05-27 12:52:32.169545
X7,74.47186017467693,2022-05-27 12:52:32.169545
X9,85.41645754022719,2022-05-27 12:52:32.169545
X1,87.54999902798434,2022-05-28 12:52:32.149203
X2,36.47782283054953,2022-05-28 12:52:32.164830
X3,64.71598261534528,2022-05-28 12:52:32.166332
X5,20.08984329416081,2022-05-28 12:52:32.167445
X4,26.709614989214273,2022-05-28 12:52:32.167445
X6,34.70351928932414,2022-05-28 12:52:32.168543
X7,49.98706031283206,2022-05-28 12:52:32.169545
X10,54.544597620733526,2022-05-28 12:52:32.169545
X8,56.60796374232708,2022-05-28 12:52:32.169545
X9,88.98758321296474,2022-05-28 12:52:32.169545
X1,85.79795286883225,2022-05-29 12:52:32.149203
X2,20.10998342314077,2022-05-29 12:52:32.164830
X3,26.327729168129924,2022-05-29 12:52:32.166332
X4,71.032091368174,2022-05-29 12:52:32.167445
X5,77.51896485606505,2022-05-29 12:52:32.167445
X6,23.02782805242132,2022-05-29 12:52:32.168543
X10,75.69083729603948,2022-05-29 12:52:32.169545
X7,48.360510376450634,2022-05-29 12:52:32.169545
X9,56.09642102691496,2022-05-29 12:52:32.169545
X8,84.32348080686286,2022-05-29 12:52:32.169545
X1,43.93005745430105,2022-05-30 12:52:32.149203
X2,87.96843749648197,2022-05-30 12:52:32.164830
X3,43.56681241806213,2022-05-30 12:52:32.166332
X4,53.490602988491744,2022-05-30 12:52:32.167445
X5,21.51893592571603,2022-05-30 12:52:32.167445
X6,54.01692964737917,2022-05-30 12:52:32.168543
X10,82.15071525831242,2022-05-30 12:52:32.169545
X9,57.50269542941006,2022-05-30 12:52:32.169545
X8,27.415036787081565,2022-05-30 12:52:32.169545
X7,83.51787430594668,2022-05-30 12:52:32.169545
X1,86.79304564659637,2022-05-31 12:52:32.149203
X2,72.30723455259059,2022-05-31 12:52:32.164830
X3,24.176673340801702,2022-05-31 12:52:32.166332
X5,51.819872816530605,2022-05-31 12:52:32.167445
X4,48.126792404513296,2022-05-31 12:52:32.167445
X6,73.37998225208534,2022-05-31 12:52:32.168543
X8,25.52690111789284,2022-05-31 12:52:32.169545
X7,60.839394384732714,2022-05-31 12:52:32.169545
X10,90.85992904645019,2022-05-31 12:52:32.169545
X9,29.47758146063184,2022-05-31 12:52:32.169545
X1,82.36606118527305,2022-06-01 12:52:32.149203
X2,35.84522912889476,2022-06-01 12:52:32.164830
X3,43.80799019904831,2022-06-01 12:52:32.166332
X5,21.80098766505242,2022-06-01 12:52:32.167445
X4,33.92453234436172,2022-06-01 12:52:32.167445
X6,61.673847430872094,2022-06-01 12:52:32.168543
X7,89.96474197226634,2022-06-01 12:52:32.169545
X10,65.31074558419223,2022-06-01 12:52:32.169545
X8,34.46752135553712,2022-06-01 12:52:32.169545
X9,20.953561275120776,2022-06-01 12:52:32.169545
X1,39.232576549596345,2022-06-02 12:52:32.149203
X2,81.95026360187285,2022-06-02 12:52:32.164830
X3,70.27781655359504,2022-06-02 12:52:32.166332
X5,36.413836816585516,2022-06-02 12:52:32.167445
X4,63.13546901033861,2022-06-02 12:52:32.167445
X6,85.43135784480745,2022-06-02 12:52:32.168543
X8,48.471314963951485,2022-06-02 12:52:32.169545
X7,72.90503668775335,2022-06-02 12:52:32.169545
X9,35.44518773813631,2022-06-02 12:52:32.169545
X10,44.08862159640161,2022-06-02 12:52:32.169545
X1,90.1346787304987,2022-06-03 12:52:32.149203
X2,25.244706979685084,2022-06-03 12:52:32.164830
X3,68.78960011862833,2022-06-03 12:52:32.166332
X5,78.81331154427922,2022-06-03 12:52:32.167445
X4,80.89725108611378,2022-06-03 12:52:32.167445
X6,78.04150432006452,2022-06-03 12:52:32.168543
X9,74.54284907556675,2022-06-03 12:52:32.169545
X8,65.30850961795224,2022-06-03 12:52:32.169545
X7,40.54250502355394,2022-06-03 12:52:32.169545
X10,73.59965061363118,2022-06-03 12:52:32.169545
X1,75.0353183503779,2022-06-04 12:52:32.149203
X2,85.64180999168663,2022-06-04 12:52:32.164830
X3,51.824193842503476,2022-06-04 12:52:32.166332
X4,84.36170296352833,2022-06-04 12:52:32.167445
X5,66.56616504331583,2022-06-04 12:52:32.167445
X6,70.29195868261749,2022-06-04 12:52:32.168543
X7,53.83567019103145,2022-06-04 12:52:32.169545
X9,71.79733269920122,2022-06-04 12:52:32.169545
X8,23.91526379633871,2022-06-04 12:52:32.169545
X10,47.55756495377858,2022-06-04 12:52:32.169545
X1,21.8507998418359,2022-06-05 12:52:32.149203
X2,73.67317196144084,2022-06-05 12:52:32.164830
X3,66.65223586954974,2022-06-05 12:52:32.166332
X4,61.290323680770925,2022-06-05 12:52:32.167445
X5,42.47328157034076,2022-06-05 12:52:32.167445
X6,56.512668055279185,2022-06-05 12:52:32.168543
X7,38.76651956988553,2022-06-05 12:52:32.169545
X10,77.89890748423646,2022-06-05 12:52:32.169545
X9,75.33492553605497,2022-06-05 12:52:32.169545
X8,79.46909792941223,2022-06-05 12:52:32.169545
X1,40.56371769667423,2022-06-06 12:52:32.149203
X2,55.908832745586146,2022-06-06 12:52:32.164830
X3,82.65532280240699,2022-06-06 12:52:32.166332
X4,35.264823392216414,2022-06-06 12:52:32.167445
X5,38.3870827147006,2022-06-06 12:52:32.167445
X6,85.15045274561895,2022-06-06 12:52:32.168543
X10,90.26028539895638,2022-06-06 12:52:32.169545
X9,78.09436166108372,2022-06-06 12:52:32.169545
X7,35.46674278700611,2022-06-06 12:52:32.169545
X8,75.07456303023199,2022-06-06 12:52:32.169545
X1,58.27678459217806,2022-06-07 12:52:32.149203
X2,67.20764130135461,2022-06-07 12:52:32.164830
X3,90.72601048984319,2022-06-07 12:52:32.166332
X5,50.46372846294733,2022-06-07 12:52:32.167445
X4,36.80912224082212,2022-06-07 12:52:32.167445
X6,68.52563420971353,2022-06-07 12:52:32.168543
X8,74.48617481802988,2022-06-07 12:52:32.169545
X7,88.04155020615589,2022-06-07 12:52:32.169545
X10,43.05912699067812,2022-06-07 12:52:32.169545
X9,21.70064087135647,2022-06-07 12:52:32.169545
X1,72.65107611368558,2022-06-08 12:52:32.149203
X2,34.290069116560915,2022-06-08 12:52:32.164830
X3,23.090080795414625,2022-06-08 12:52:32.166332
X5,20.876051384940162,2022-06-08 12:52:32.167445
X4,90.77368543840845,2022-06-08 12:52:32.167445
X6,55.60398691706314,2022-06-08 12:52:32.168543
X9,46.309966707739946,2022-06-08 12:52:32.169545
X7,42.95995282980031,2022-06-08 12:52:32.169545
X8,66.89264821381383,2022-06-08 12:52:32.169545
X10,46.50328216403459,2022-06-08 12:52:32.169545
X1,39.89070907672672,2022-06-09 12:52:32.149203
X2,77.55505183269878,2022-06-09 12:52:32.164830
X3,61.64665150500951,2022-06-09 12:52:32.166332
X5,26.02725661033987,2022-06-09 12:52:32.167445
X4,50.827114428281725,2022-06-09 12:52:32.167445
X6,49.024794828707165,2022-06-09 12:52:32.168543
X9,34.3988850688508,2022-06-09 12:52:32.169545
X8,52.302600738387234,2022-06-09 12:52:32.169545
X10,39.53632492871912,2022-06-09 12:52:32.169545
X7,34.88359915657572,2022-06-09 12:52:32.169545
X1,52.46237558394907,2022-06-10 12:52:32.149203
X2,90.19378229535808,2022-06-10 12:52:32.164830
X3,90.29923658271294,2022-06-10 12:52:32.166332
X4,55.83048200281244,2022-06-10 12:52:32.167445
X5,88.38996317531523,2022-06-10 12:52:32.167445
X6,42.04864325768642,2022-06-10 12:52:32.168543
X7,29.621959212281062,2022-06-10 12:52:32.169545
X9,26.074567858295552,2022-06-10 12:52:32.169545
X8,54.607761348575565,2022-06-10 12:52:32.169545
X10,73.20722935895617,2022-06-10 12:52:32.169545
X1,38.26151554171887,2022-06-11 12:52:32.149203
X2,87.55951340216566,2022-06-11 12:52:32.164830
X3,47.892397946226666,2022-06-11 12:52:32.166332
X4,22.430972407773194,2022-06-11 12:52:32.167445
X5,70.33056744936175,2022-06-11 12:52:32.167445
X6,55.4350731431377,2022-06-11 12:52:32.168543
X10,84.49970378525568,2022-06-11 12:52:32.169545
X8,47.73116489512648,2022-06-11 12:52:32.169545
X9,84.59630044472367,2022-06-11 12:52:32.169545
X7,30.55472385468518,2022-06-11 12:52:32.169545
X1,33.053715565301914,2022-06-12 12:52:32.149203
X2,26.270882644848264,2022-06-12 12:52:32.164830
X3,88.7625377477519,2022-06-12 12:52:32.166332
X5,37.72374756867388,2022-06-12 12:52:32.167445
X4,30.69292992809234,2022-06-12 12:52:32.167445
X6,24.993461644351033,2022-06-12 12:52:32.168543
X10,78.54888361651317,2022-06-12 12:52:32.169545
X8,61.61094950360845,2022-06-12 12:52:32.169545
X7,20.34375433917299,2022-06-12 12:52:32.169545
X9,38.818894182092464,2022-06-12 12:52:32.169545
X1,39.69620200652362,2022-06-13 12:52:32.149203
X2,47.13314334865703,2022-06-13 12:52:32.164830
X3,26.204645319172116,2022-06-13 12:52:32.166332
X4,76.38971663403757,2022-06-13 12:52:32.167445
X5,76.4157015078681,2022-06-13 12:52:32.167445
X6,20.347209676561274,2022-06-13 12:52:32.168543
X9,45.918182068424784,2022-06-13 12:52:32.169545
X8,57.434037855778,2022-06-13 12:52:32.169545
X10,40.61780096542476,2022-06-13 12:52:32.169545
X7,83.63848673692905,2022-06-13 12:52:32.169545
X1,46.70222571839997,2022-06-14 12:52:32.149203
X2,32.364143464264245,2022-06-14 12:52:32.164830
X3,42.82634260980918,2022-06-14 12:52:32.166332
X5,85.07331015152376,2022-06-14 12:52:32.167445
X4,39.41014597938053,2022-06-14 12:52:32.167445
X6,42.420080254106054,2022-06-14 12:52:32.168543
X9,40.328104606372335,2022-06-14 12:52:32.169545
X10,45.05424697091695,2022-06-14 12:52:32.169545
X8,27.81301159058637,2022-06-14 12:52:32.169545
X7,53.479307688417656,2022-06-14 12:52:32.169545
X1,50.84825007099279,2022-06-15 12:52:32.149203
X2,50.65031673727163,2022-06-15 12:52:32.164830
X3,35.85263870784911,2022-06-15 12:52:32.166332
X5,68.89111632483423,2022-06-15 12:52:32.167445
X4,35.286208607461994,2022-06-15 12:52:32.167445
X6,81.72614951292476,2022-06-15 12:52:32.168543
X9,44.33279274237993,2022-06-15 12:52:32.169545
X10,85.03710705049645,2022-06-15 12:52:32.169545
X8,50.60933516029593,2022-06-15 12:52:32.169545
X7,35.59485680256762,2022-06-15 12:52:32.169545
X1,38.237589697742784,2022-06-16 12:52:32.149203
X2,29.79185862991968,2022-06-16 12:52:32.164830
X3,59.071035494182546,2022-06-16 12:52:32.166332
X4,61.928888632401346,2022-06-16 12:52:32.167445
X5,70.88375930228065,2022-06-16 12:52:32.167445
X6,59.25425442866945,2022-06-16 12:52:32.168543
X8,81.47697503107113,2022-06-16 12:52:32.169545
X7,79.96289594283826,2022-06-16 12:52:32.169545
X10,82.39858975317047,2022-06-16 12:52:32.169545
X9,28.05725465476198,2022-06-16 12:52:32.169545
X1,44.08282128068218,2022-06-17 12:52:32.149203
X2,42.963879873930566,2022-06-17 12:52:32.164830
X3,64.64269579339827,2022-06-17 12:52:32.166332
X5,34.08258470680931,2022-06-17 12:52:32.167445
X4,72.99324945904142,2022-06-17 12:52:32.167445
X6,47.727226496839066,2022-06-17 12:52:32.168543
X8,49.8583707521392,2022-06-17 12:52:32.169545
X7,62.57877237952774,2022-06-17 12:52:32.169545
X10,31.87427297004622,2022-06-17 12:52:32.169545
X9,64.3988084417112,2022-06-17 12:52:32.169545
X1,38.074586148023535,2022-06-18 12:52:32.149203
X2,20.625845906095726,2022-06-18 12:52:32.164830
X3,46.03332239778696,2022-06-18 12:52:32.166332
X4,44.33276000049499,2022-06-18 12:52:32.167445
X5,68.944785377844,2022-06-18 12:52:32.167445
X6,89.86951829078241,2022-06-18 12:52:32.168543
X9,48.04944257558663,2022-06-18 12:52:32.169545
X10,24.815231570361924,2022-06-18 12:52:32.169545
X7,48.60901097112586,2022-06-18 12:52:32.169545
X8,84.31729218520557,2022-06-18 12:52:32.169545
X1,69.72186095630542,2022-06-19 12:52:32.149203
X2,67.7509353115255,2022-06-19 12:52:32.164830
X3,21.32188262052911,2022-06-19 12:52:32.166332
X4,28.4634988771927,2022-06-19 12:52:32.167445
X5,21.783736595115613,2022-06-19 12:52:32.167445
X6,34.18232025851897,2022-06-19 12:52:32.168543
X9,56.629068805386076,2022-06-19 12:52:32.169545
X7,85.2068215280074,2022-06-19 12:52:32.169545
X10,73.42844753954981,2022-06-19 12:52:32.169545
X8,72.00001583754278,2022-06-19 12:52:32.169545
X1,76.16787088582132,2022-06-20 12:52:32.149203
X2,23.891363745428396,2022-06-20 12:52:32.164830
X3,30.067488840404906,2022-06-20 12:52:32.166332
X4,40.336527744083256,2022-06-20 12:52:32.167445
X5,83.0524042934255,2022-06-20 12:52:32.167445
X6,76.15093167426348,2022-06-20 12:52:32.168543
X7,70.6831209616845,2022-06-20 12:52:32.169545
X10,32.578350026131616,2022-06-20 12:52:32.169545
X9,33.48369923154827,2022-06-20 12:52:32.169545
X8,21.781598867524906,2022-06-20 12:52:32.169545
X1,36.16326930266388,2022-06-21 12:52:32.149203
X2,69.37089858267764,2022-06-21 12:52:32.164830
X3,53.977731668953695,2022-06-21 12:52:32.166332
X4,52.16792234578896,2022-06-21 12:52:32.167445
X5,44.807136873006314,2022-06-21 12:52:32.167445
X6,37.07363178035496,2022-06-21 12:52:32.168543
X8,76.85956382716418,2022-06-21 12:52:32.169545
X7,38.80421860499045,2022-06-21 12:52:32.169545
X9,71.63052027660383,2022-06-21 12:52:32.169545
X10,43.65864228732272,2022-06-21 12:52:32.169545
X1,30.79556837573081,2022-06-22 12:52:32.149203
X2,46.285777720782484,2022-06-22 12:52:32.164830
X3,40.10297929581385,2022-06-22 12:52:32.166332
X5,36.967095714995736,2022-06-22 12:52:32.167445
X4,83.37109819297658,2022-06-22 12:52:32.167445
X6,84.39711095562821,2022-06-22 12:52:32.168543
X7,67.66638167648884,2022-06-22 12:52:32.169545
X9,38.05826670908276,2022-06-22 12:52:32.169545
X8,65.4404101143976,2022-06-22 12:52:32.169545
X10,55.36575845495557,2022-06-22 12:52:32.169545
X1,62.23721658118982,2022-06-23 12:52:32.149203
X2,69.25085298785868,2022-06-23 12:52:32.164830
X3,25.540187376316467,2022-06-23 12:52:32.166332
X5,51.7409043799982,2022-06-23 12:52:32.167445
X4,82.96886946401779,2022-06-23 12:52:32.167445
X6,85.55862489462018,2022-06-23 12:52:32.168543
X8,85.88900399584574,2022-06-23 12:52:32.169545
X7,72.98106731421493,2022-06-23 12:52:32.169545
X9,88.22822525223478,2022-06-23 12:52:32.169545
X10,28.469307818179985,2022-06-23 12:52:32.169545
X1,67.15880244497804,2022-06-24 12:52:32.149203
X2,32.6933263475405,2022-06-24 12:52:32.164830
X3,40.068006407628175,2022-06-24 12:52:32.166332
X5,30.72877119518435,2022-06-24 12:52:32.167445
X4,67.28453130272777,2022-06-24 12:52:32.167445
X6,64.47188364298609,2022-06-24 12:52:32.168543
X8,77.97770307882536,2022-06-24 12:52:32.169545
X10,72.51315834403448,2022-06-24 12:52:32.169545
X9,54.43651808279469,2022-06-24 12:52:32.169545
X7,53.3168803784693,2022-06-24 12:52:32.169545
X1,38.395557535764794,2022-06-25 12:52:32.149203
X2,62.04605104316884,2022-06-25 12:52:32.164830
X3,89.88544225440427,2022-06-25 12:52:32.166332
X4,65.03060289233517,2022-06-25 12:52:32.167445
X5,54.18366869083879,2022-06-25 12:52:32.167445
X6,87.49651508397744,2022-06-25 12:52:32.168543
X9,45.74179406569637,2022-06-25 12:52:32.169545
X7,46.437543789011784,2022-06-25 12:52:32.169545
X10,27.223459660551086,2022-06-25 12:52:32.169545
X8,56.43701720865804,2022-06-25 12:52:32.169545
X1,37.09186846481961,2022-06-26 12:52:32.149203
X2,35.761579757550486,2022-06-26 12:52:32.164830
X3,59.24205571801298,2022-06-26 12:52:32.166332
X5,32.11478894751091,2022-06-26 12:52:32.167445
X4,81.00122506228826,2022-06-26 12:52:32.167445
X6,77.54447405100379,2022-06-26 12:52:32.168543
X10,25.195926614894795,2022-06-26 12:52:32.169545
X7,79.8043167232911,2022-06-26 12:52:32.169545
X8,76.52377518953209,2022-06-26 12:52:32.169545
X9,33.35366392459628,2022-06-26 12:52:32.169545
X1,75.94254692458502,2022-06-27 12:52:32.149203
